,YEAR,LOCATION,STATE_FIPS,COUNTY_FIPS,YIELD,AREA,TOTAL_YIELD
4113,2020,"TEXAS, EAST TEXAS SOUTH, WALLER",48,473,125.3,2610,327033.0
4114,2020,"TEXAS, EDWARDS PLATEAU, GILLESPIE",48,171,81.2,1450,117740.0
4115,2020,"TEXAS, EDWARDS PLATEAU, UVALDE",48,463,134.5,14200,1909900.0
4116,2020,"TEXAS, LOWER VALLEY, CAMERON",48,61,96.1,38400,3690240.0
4117,2020,"TEXAS, LOWER VALLEY, HIDALGO",48,215,115.7,36300,4199910.0
4118,2020,"TEXAS, LOWER VALLEY, WILLACY",48,489,72.4,13600,984640.0000000001
4119,2020,"TEXAS, NORTHERN HIGH PLAINS, DALLAM",48,111,200.7,74000,14851800.0
4120,2020,"TEXAS, NORTHERN HIGH PLAINS, DEAF SMITH",48,117,155.2,28500,4423200.0
4121,2020,"TEXAS, NORTHERN HIGH PLAINS, GRAY",48,179,179.1,5800,1038780.0
4122,2020,"TEXAS, NORTHERN HIGH PLAINS, HALE",48,189,141.7,19600,2777320.0
4123,2020,"TEXAS, NORTHERN HIGH PLAINS, HANSFORD",48,195,205.9,54700,11262730.0
4124,2020,"TEXAS, NORTHERN HIGH PLAINS, HUTCHINSON",48,233,215.6,17800,3837680.0
4125,2020,"TEXAS, NORTHERN HIGH PLAINS, MOORE",48,341,181.5,47000,8530500.0
4126,2020,"TEXAS, NORTHERN HIGH PLAINS, OCHILTREE",48,357,200.7,30000,6021000.0
4127,2020,"TEXAS, NORTHERN HIGH PLAINS, SHERMAN",48,421,205.0,78900,16174500.0
4128,2020,"TEXAS, NORTHERN HIGH PLAINS, SWISHER",48,437,150.0,4300,645000.0
4129,2020,"TEXAS, SOUTH CENTRAL, AUSTIN",48,15,113.1,5100,576810.0
4130,2020,"TEXAS, SOUTH CENTRAL, BEE",48,25,69.2,14900,1031080.0
4131,2020,"TEXAS, SOUTH CENTRAL, BEXAR",48,29,107.8,5000,539000.0
4132,2020,"TEXAS, SOUTH CENTRAL, BURLESON",48,51,120.8,9100,1099280.0
4133,2020,"TEXAS, SOUTH CENTRAL, COLORADO",48,89,130.5,9700,1265850.0
4134,2020,"TEXAS, SOUTH CENTRAL, DE WITT",48,123,93.8,3900,365820.0
4135,2020,"TEXAS, SOUTH CENTRAL, FAYETTE",48,149,90.9,6800,618120.0
4136,2020,"TEXAS, SOUTH CENTRAL, GUADALUPE",48,187,88.3,21000,1854300.0
4137,2020,"TEXAS, SOUTH CENTRAL, HAYS",48,209,109.4,3300,361020.0
4138,2020,"TEXAS, SOUTH CENTRAL, KARNES",48,255,71.1,9500,675450.0
4139,2020,"TEXAS, SOUTH CENTRAL, LAVACA",48,285,100.4,1900,190760.0
4140,2020,"TEXAS, SOUTH CENTRAL, MEDINA",48,325,110.7,26000,2878200.0
4141,2020,"TEXAS, SOUTH TEXAS, ATASCOSA",48,13,68.2,1620,110484.0
4142,2020,"TEXAS, SOUTH TEXAS, FRIO",48,163,143.7,6130,880880.9999999999
4143,2020,"TEXAS, SOUTH TEXAS, ZAVALA",48,507,152.6,1940,296044.0
4144,2020,"TEXAS, SOUTHERN HIGH PLAINS, HOCKLEY",48,219,83.0,7230,600090.0
4145,2020,"TEXAS, SOUTHERN HIGH PLAINS, LAMB",48,279,137.6,23100,3178560.0
4146,2020,"TEXAS, SOUTHERN HIGH PLAINS, LYNN",48,305,67.6,2100,141960.0
4147,2020,"TEXAS, SOUTHERN LOW PLAINS, COLEMAN",48,83,28.0,4090,114520.0
4148,2020,"TEXAS, UPPER COAST, CALHOUN",48,57,118.2,24500,2895900.0
4149,2020,"TEXAS, UPPER COAST, FORT BEND",48,157,158.1,19700,3114570.0
4150,2020,"TEXAS, UPPER COAST, JACKSON",48,239,115.9,81500,9445850.0
4151,2020,"TEXAS, UPPER COAST, MATAGORDA",48,321,113.9,42000,4783800.0
4152,2020,"TEXAS, UPPER COAST, VICTORIA",48,469,91.2,35900,3274080.0
4153,2020,"TEXAS, UPPER COAST, WHARTON",48,481,139.1,90500,12588550.0
4154,2020,"VIRGINIA, CENTRAL, AMELIA",51,7,79.9,5680,453832.00000000006
4155,2020,"VIRGINIA, CENTRAL, APPOMATTOX",51,11,112.5,1320,148500.0
4156,2020,"VIRGINIA, CENTRAL, CAMPBELL",51,31,122.3,2110,258053.0
4157,2020,"VIRGINIA, CENTRAL, ORANGE",51,137,135.8,6390,867762.0000000001
4158,2020,"VIRGINIA, CENTRAL, PRINCE EDWARD",51,147,109.7,640,70208.0
4159,2020,"VIRGINIA, EASTERN, ACCOMACK",51,1,125.1,22200,2777220.0
4160,2020,"VIRGINIA, EASTERN, CHARLES CITY",51,36,137.7,6370,877148.9999999999
4161,2020,"VIRGINIA, EASTERN, ESSEX",51,57,95.1,16700,1588170.0
4162,2020,"VIRGINIA, EASTERN, GLOUCESTER",51,73,126.8,4920,623856.0
4163,2020,"VIRGINIA, EASTERN, KING AND QUEEN",51,97,125.3,12600,1578780.0
4164,2020,"VIRGINIA, EASTERN, KING WILLIAM",51,101,135.0,11500,1552500.0
4165,2020,"VIRGINIA, EASTERN, MATHEWS",51,115,118.2,600,70920.0
4166,2020,"VIRGINIA, EASTERN, MIDDLESEX",51,119,128.7,5710,734876.9999999999
4167,2020,"VIRGINIA, EASTERN, NEW KENT",51,127,142.0,4100,582200.0
4168,2020,"VIRGINIA, EASTERN, NORTHAMPTON",51,131,100.2,8070,808614.0
4169,2020,"VIRGINIA, EASTERN, NORTHUMBERLAND",51,133,121.6,12900,1568640.0
4170,2020,"VIRGINIA, EASTERN, RICHMOND",51,159,124.5,10000,1245000.0
4171,2020,"VIRGINIA, EASTERN, WESTMORELAND",51,193,143.2,11500,1646799.9999999998
4172,2020,"VIRGINIA, NORTHERN, CULPEPER",51,47,135.3,8180,1106754.0
4173,2020,"VIRGINIA, NORTHERN, FAUQUIER",51,61,144.0,8280,1192320.0
4174,2020,"VIRGINIA, NORTHERN, FREDERICK",51,69,139.1,3960,550836.0
4175,2020,"VIRGINIA, NORTHERN, MADISON",51,113,151.3,5090,770117.0
4176,2020,"VIRGINIA, NORTHERN, PAGE",51,139,119.0,2740,326060.0
4177,2020,"VIRGINIA, NORTHERN, ROCKINGHAM",51,165,146.6,16900,2477540.0
4178,2020,"VIRGINIA, NORTHERN, SHENANDOAH",51,171,146.3,11000,1609300.0000000002
4179,2020,"VIRGINIA, SOUTHEASTERN, BRUNSWICK",51,25,90.9,1590,144531.0
4180,2020,"VIRGINIA, SOUTHEASTERN, CHESAPEAKE CITY",51,550,130.5,5350,698175.0
4181,2020,"VIRGINIA, SOUTHEASTERN, DINWIDDIE",51,53,72.2,5510,397822.0
4182,2020,"VIRGINIA, SOUTHEASTERN, GREENSVILLE",51,81,106.7,2550,272085.0
4183,2020,"VIRGINIA, SOUTHEASTERN, ISLE OF WIGHT",51,93,109.5,12800,1401600.0
4184,2020,"VIRGINIA, SOUTHEASTERN, MECKLENBURG",51,117,107.5,4290,461175.0
4185,2020,"VIRGINIA, SOUTHEASTERN, SOUTHAMPTON",51,175,111.0,17000,1887000.0
4186,2020,"VIRGINIA, SOUTHEASTERN, SUFFOLK CITY",51,800,63.5,9330,592455.0
4187,2020,"VIRGINIA, SOUTHEASTERN, SURRY",51,181,137.7,8040,1107108.0
4188,2020,"VIRGINIA, SOUTHEASTERN, SUSSEX",51,183,126.5,8260,1044890.0
4189,2020,"VIRGINIA, SOUTHEASTERN, VIRGINIA BEACH CITY",51,810,118.6,6440,763784.0
4190,2020,"VIRGINIA, SOUTHERN, CHARLOTTE",51,37,102.2,2260,230972.0
4191,2020,"VIRGINIA, SOUTHERN, FRANKLIN",51,67,123.1,5100,627810.0
4192,2020,"VIRGINIA, SOUTHERN, HALIFAX",51,83,107.6,2370,255012.0
4193,2020,"VIRGINIA, SOUTHERN, LUNENBURG",51,111,69.8,2390,166822.0
4194,2020,"VIRGINIA, SOUTHERN, PITTSYLVANIA",51,143,95.0,3970,377150.0
4195,2020,"VIRGINIA, SOUTHWESTERN, LEE",51,105,134.9,1050,141645.0
4196,2020,"VIRGINIA, SOUTHWESTERN, SCOTT",51,169,123.5,310,38285.0
4197,2020,"VIRGINIA, SOUTHWESTERN, WYTHE",51,197,169.5,3970,672915.0
4198,2020,"VIRGINIA, WESTERN, AUGUSTA",51,15,167.1,17800,2974380.0
4199,2020,"VIRGINIA, WESTERN, BOTETOURT",51,23,165.1,1660,274066.0
4200,2020,"VIRGINIA, WESTERN, CRAIG",51,45,111.4,430,47902.0
4201,2020,"VIRGINIA, WESTERN, ROCKBRIDGE",51,163,133.8,1510,202038.00000000003
4202,2020,"WASHINGTON, CENTRAL, BENTON",53,5,242.8,24200,5875760.0
4203,2020,"WASHINGTON, CENTRAL, YAKIMA",53,77,215.6,6600,1422960.0
4204,2020,"WASHINGTON, EAST CENTRAL, GRANT",53,25,219.4,26300,5770220.0
4205,2020,"WASHINGTON, SOUTHEAST, WALLA WALLA",53,71,201.8,7100,1432780.0
4206,2020,"WISCONSIN, CENTRAL, ADAMS",55,1,124.8,25000,3120000.0
4207,2020,"WISCONSIN, CENTRAL, GREEN LAKE",55,47,165.4,41300,6831020.0
4208,2020,"WISCONSIN, CENTRAL, JUNEAU",55,57,156.7,35900,5625530.0
4209,2020,"WISCONSIN, CENTRAL, MARQUETTE",55,77,126.2,29800,3760760.0
4210,2020,"WISCONSIN, CENTRAL, PORTAGE",55,97,146.9,33000,4847700.0
4211,2020,"WISCONSIN, CENTRAL, WAUPACA",55,135,159.4,33600,5355840.0
4212,2020,"WISCONSIN, CENTRAL, WAUSHARA",55,137,151.8,28500,4326300.0
4213,2020,"WISCONSIN, CENTRAL, WOOD",55,141,160.9,22500,3620250.0
4214,2020,"WISCONSIN, EAST CENTRAL, BROWN",55,9,157.5,21700,3417750.0
4215,2020,"WISCONSIN, EAST CENTRAL, CALUMET",55,15,164.8,19900,3279520.0
4216,2020,"WISCONSIN, EAST CENTRAL, DOOR",55,29,124.6,19900,2479540.0
4217,2020,"WISCONSIN, EAST CENTRAL, FOND DU LAC",55,39,177.7,68400,12154680.0
4218,2020,"WISCONSIN, EAST CENTRAL, KEWAUNEE",55,61,152.0,11100,1687200.0
4219,2020,"WISCONSIN, EAST CENTRAL, MANITOWOC",55,71,156.5,31000,4851500.0
4220,2020,"WISCONSIN, EAST CENTRAL, OUTAGAMIE",55,87,173.4,50900,8826060.0
4221,2020,"WISCONSIN, EAST CENTRAL, SHEBOYGAN",55,117,161.3,28100,4532530.0
4222,2020,"WISCONSIN, EAST CENTRAL, WINNEBAGO",55,139,149.9,36300,5441370.0
4223,2020,"WISCONSIN, NORTH CENTRAL, CLARK",55,19,167.2,43600,7289919.999999999
4224,2020,"WISCONSIN, NORTH CENTRAL, LINCOLN",55,69,136.4,4730,645172.0
4225,2020,"WISCONSIN, NORTH CENTRAL, MARATHON",55,73,136.3,85500,11653650.000000002
4226,2020,"WISCONSIN, NORTH CENTRAL, PRICE",55,99,119.6,1990,238004.0
4227,2020,"WISCONSIN, NORTH CENTRAL, TAYLOR",55,119,146.9,24800,3643120.0
4228,2020,"WISCONSIN, NORTHEAST, LANGLADE",55,67,139.1,4960,689936.0
4229,2020,"WISCONSIN, NORTHEAST, MARINETTE",55,75,140.8,19300,2717440.0
4230,2020,"WISCONSIN, NORTHEAST, OCONTO",55,83,149.7,39100,5853270.0
4231,2020,"WISCONSIN, NORTHEAST, SHAWANO",55,115,152.1,42900,6525090.0
4232,2020,"WISCONSIN, NORTHWEST, BARRON",55,5,165.7,64900,10753930.0
4233,2020,"WISCONSIN, NORTHWEST, BAYFIELD",55,7,128.9,1510,194639.0
4234,2020,"WISCONSIN, NORTHWEST, BURNETT",55,13,143.5,11200,1607200.0
4235,2020,"WISCONSIN, NORTHWEST, CHIPPEWA",55,17,163.4,72500,11846500.0
4236,2020,"WISCONSIN, NORTHWEST, POLK",55,95,170.3,50800,8651240.0
4237,2020,"WISCONSIN, NORTHWEST, RUSK",55,107,136.1,13000,1769300.0
4238,2020,"WISCONSIN, NORTHWEST, SAWYER",55,113,143.2,5020,718864.0
4239,2020,"WISCONSIN, NORTHWEST, WASHBURN",55,129,158.1,7850,1241085.0
4240,2020,"WISCONSIN, SOUTH CENTRAL, COLUMBIA",55,21,181.2,110500,20022600.0
4241,2020,"WISCONSIN, SOUTH CENTRAL, DANE",55,25,187.8,140200,26329560.0
4242,2020,"WISCONSIN, SOUTH CENTRAL, DODGE",55,27,200.4,119500,23947800.0
4243,2020,"WISCONSIN, SOUTH CENTRAL, GREEN",55,45,194.0,93200,18080800.0
4244,2020,"WISCONSIN, SOUTH CENTRAL, JEFFERSON",55,55,172.8,78200,13512960.0
4245,2020,"WISCONSIN, SOUTH CENTRAL, ROCK",55,105,193.4,138200,26727880.0
4246,2020,"WISCONSIN, SOUTHEAST, KENOSHA",55,59,177.7,22000,3909399.9999999995
4247,2020,"WISCONSIN, SOUTHEAST, MILWAUKEE",55,79,191.1,990,189189.0
4248,2020,"WISCONSIN, SOUTHEAST, OZAUKEE",55,89,151.7,10010,1518517.0
4249,2020,"WISCONSIN, SOUTHEAST, RACINE",55,101,180.7,31400,5673980.0
4250,2020,"WISCONSIN, SOUTHEAST, WALWORTH",55,127,190.5,95900,18268950.0
4251,2020,"WISCONSIN, SOUTHEAST, WASHINGTON",55,131,171.0,22400,3830400.0
4252,2020,"WISCONSIN, SOUTHEAST, WAUKESHA",55,133,166.2,18700,3107940.0
4253,2020,"WISCONSIN, SOUTHWEST, CRAWFORD",55,23,169.5,31700,5373150.0
4254,2020,"WISCONSIN, SOUTHWEST, GRANT",55,43,190.0,123800,23522000.0
4255,2020,"WISCONSIN, SOUTHWEST, IOWA",55,49,191.5,65100,12466650.0
4256,2020,"WISCONSIN, SOUTHWEST, LAFAYETTE",55,65,204.0,122100,24908400.0
4257,2020,"WISCONSIN, SOUTHWEST, RICHLAND",55,103,163.2,35900,5858880.0
4258,2020,"WISCONSIN, SOUTHWEST, SAUK",55,111,168.9,67600,11417640.0
4259,2020,"WISCONSIN, SOUTHWEST, VERNON",55,123,176.0,49700,8747200.0
4260,2020,"WISCONSIN, WEST CENTRAL, BUFFALO",55,11,170.9,46500,7946850.0
4261,2020,"WISCONSIN, WEST CENTRAL, DUNN",55,33,170.2,87100,14824419.999999998
4262,2020,"WISCONSIN, WEST CENTRAL, EAU CLAIRE",55,35,168.5,34400,5796400.0
4263,2020,"WISCONSIN, WEST CENTRAL, JACKSON",55,53,164.4,39500,6493800.0
4264,2020,"WISCONSIN, WEST CENTRAL, LA CROSSE",55,63,168.0,26400,4435200.0
4265,2020,"WISCONSIN, WEST CENTRAL, MONROE",55,81,154.2,44200,6815639.999999999
4266,2020,"WISCONSIN, WEST CENTRAL, PEPIN",55,91,168.4,22200,3738480.0
4267,2020,"WISCONSIN, WEST CENTRAL, PIERCE",55,93,186.4,69500,12954800.0
4268,2020,"WISCONSIN, WEST CENTRAL, ST CROIX",55,109,182.7,80300,14670810.0
4269,2020,"WISCONSIN, WEST CENTRAL, TREMPEALEAU",55,121,161.6,70400,11376640.0
4270,2021,"ALABAMA, BLACK BELT, DALLAS",1,47,153.8,6340,975092.0000000001
4271,2021,"ALABAMA, BLACK BELT, ELMORE",1,51,147.6,2900,428040.0
4272,2021,"ALABAMA, BLACK BELT, PERRY",1,105,152.6,5820,888132.0
4273,2021,"ALABAMA, COASTAL PLAINS & GULF COAST, BALDWIN",1,3,154.2,7650,1179630.0
4274,2021,"ALABAMA, COASTAL PLAINS & GULF COAST, MONROE",1,99,191.8,2810,538958.0
4275,2021,"ALABAMA, COASTAL PLAINS & GULF COAST, WILCOX",1,131,138.3,1930,266919.0
4276,2021,"ALABAMA, MOUNTAINS & EASTERN VALLEY, BLOUNT",1,9,152.6,1350,206010.0
4277,2021,"ALABAMA, MOUNTAINS & EASTERN VALLEY, CALHOUN",1,15,160.2,1960,313992.0
4278,2021,"ALABAMA, MOUNTAINS & EASTERN VALLEY, CHEROKEE",1,19,173.9,3870,672993.0
4279,2021,"ALABAMA, MOUNTAINS & EASTERN VALLEY, CULLMAN",1,43,179.2,3270,585984.0
4280,2021,"ALABAMA, MOUNTAINS & EASTERN VALLEY, DE KALB",1,49,161.9,13200,2137080.0
4281,2021,"ALABAMA, MOUNTAINS & EASTERN VALLEY, JACKSON",1,71,156.5,23900,3740350.0
4282,2021,"ALABAMA, MOUNTAINS & EASTERN VALLEY, MARSHALL",1,95,158.2,6860,1085252.0
4283,2021,"ALABAMA, NORTHERN VALLEY, COLBERT",1,33,174.7,20600,3598819.9999999995
4284,2021,"ALABAMA, NORTHERN VALLEY, LAUDERDALE",1,77,176.2,25600,4510720.0
4285,2021,"ALABAMA, NORTHERN VALLEY, LAWRENCE",1,79,184.7,31600,5836520.0
4286,2021,"ALABAMA, NORTHERN VALLEY, LIMESTONE",1,83,193.0,26400,5095200.0
4287,2021,"ALABAMA, NORTHERN VALLEY, MADISON",1,89,190.3,30500,5804150.0
4288,2021,"ALABAMA, NORTHERN VALLEY, MARION",1,93,119.6,2910,348036.0
4289,2021,"ALABAMA, UPPER PLAINS & PIEDMONT, CHILTON",1,21,151.8,900,136620.0
4290,2021,"ALABAMA, UPPER PLAINS & PIEDMONT, FAYETTE",1,57,126.3,1440,181872.0
4291,2021,"ALABAMA, UPPER PLAINS & PIEDMONT, RANDOLPH",1,111,140.3,770,108031.00000000001
4292,2021,"ALABAMA, UPPER PLAINS & PIEDMONT, TUSCALOOSA",1,125,167.9,2520,423108.0
4293,2021,"ALABAMA, UPPER PLAINS & PIEDMONT, WALKER",1,127,128.2,680,87175.99999999999
4294,2021,"ALABAMA, WIREGRASS, BARBOUR",1,5,189.2,2230,421916.0
4295,2021,"ALABAMA, WIREGRASS, COVINGTON",1,39,108.5,4000,434000.0
4296,2021,"ALABAMA, WIREGRASS, DALE",1,45,122.2,1850,226070.0
4297,2021,"ALABAMA, WIREGRASS, HENRY",1,67,164.9,3670,605183.0
4298,2021,"ARKANSAS, CENTRAL, CONWAY",5,29,161.4,3290,531006.0
4299,2021,"ARKANSAS, EAST CENTRAL, ARKANSAS",5,1,190.1,53400,10151340.0
4300,2021,"ARKANSAS, EAST CENTRAL, CRITTENDEN",5,35,187.9,21400,4021060.0
4301,2021,"ARKANSAS, EAST CENTRAL, CROSS",5,37,194.1,23800,4619580.0
4302,2021,"ARKANSAS, EAST CENTRAL, LEE",5,77,186.4,54100,10084240.0
4303,2021,"ARKANSAS, EAST CENTRAL, LONOKE",5,85,189.8,43300,8218340.000000001
4304,2021,"ARKANSAS, EAST CENTRAL, MONROE",5,95,173.8,31900,5544220.0
4305,2021,"ARKANSAS, EAST CENTRAL, PHILLIPS",5,107,186.5,44700,8336550.0
4306,2021,"ARKANSAS, EAST CENTRAL, PRAIRIE",5,117,189.0,25700,4857300.0
4307,2021,"ARKANSAS, EAST CENTRAL, SAINT FRANCIS",5,123,178.9,35000,6261500.0
4308,2021,"ARKANSAS, EAST CENTRAL, WOODRUFF",5,147,194.0,24200,4694800.0
4309,2021,"ARKANSAS, NORTHEAST, JACKSON",5,67,183.7,18400,3380080.0
4310,2021,"ARKANSAS, NORTHEAST, POINSETT",5,111,176.6,31400,5545240.0
4311,2021,"ARKANSAS, NORTHEAST, WHITE",5,145,185.3,6650,1232245.0
4312,2021,"ARKANSAS, SOUTHEAST, ASHLEY",5,3,186.0,38900,7235400.0
4313,2021,"ARKANSAS, SOUTHEAST, CHICOT",5,17,181.9,35800,6512020.0
4314,2021,"ARKANSAS, SOUTHEAST, DESHA",5,41,186.0,37000,6882000.0
4315,2021,"ARKANSAS, SOUTHEAST, DREW",5,43,182.0,17200,3130400.0
4316,2021,"ARKANSAS, SOUTHEAST, JEFFERSON",5,69,190.0,42900,8151000.0
4317,2021,"ARKANSAS, SOUTHEAST, LINCOLN",5,79,180.7,20300,3668210.0
4318,2021,"ARKANSAS, SOUTHWEST, LAFAYETTE",5,73,150.9,13100,1976790.0
4319,2021,"ARKANSAS, WEST CENTRAL, JOHNSON",5,71,141.5,2000,283000.0
4320,2021,"ARKANSAS, WEST CENTRAL, LOGAN",5,83,161.5,2050,331075.0
4321,2021,"ARKANSAS, WEST CENTRAL, YELL",5,149,157.2,3740,587928.0
4322,2021,"CALIFORNIA, SACRAMENTO VALLEY, COLUSA",6,11,195.1,1440,280944.0
4323,2021,"CALIFORNIA, SACRAMENTO VALLEY, SACRAMENTO",6,67,277.1,6870,1903677.0000000002
4324,2021,"CALIFORNIA, SACRAMENTO VALLEY, SUTTER",6,101,177.7,2150,382055.0
4325,2021,"CALIFORNIA, SAN JOAQUIN VALLEY, KERN",6,29,161.0,3130,503930.0
4326,2021,"CALIFORNIA, SAN JOAQUIN VALLEY, SAN JOAQUIN",6,77,220.5,7330,1616265.0
4327,2021,"COLORADO, EAST CENTRAL, ADAMS",8,1,40.6,24700,1002820.0
4328,2021,"COLORADO, EAST CENTRAL, CHEYENNE",8,17,67.7,67300,4556210.0
4329,2021,"COLORADO, EAST CENTRAL, ELBERT",8,39,26.4,4200,110880.0
4330,2021,"COLORADO, EAST CENTRAL, KIOWA",8,61,39.2,25900,1015280.0000000001
4331,2021,"COLORADO, EAST CENTRAL, KIT CARSON",8,63,106.5,193600,20618400.0
4332,2021,"COLORADO, EAST CENTRAL, LINCOLN",8,73,38.0,18000,684000.0
4333,2021,"COLORADO, EAST CENTRAL, PHILLIPS",8,95,138.4,102500,14186000.0
4334,2021,"COLORADO, EAST CENTRAL, WASHINGTON",8,121,46.7,109700,5122990.0
4335,2021,"COLORADO, EAST CENTRAL, YUMA",8,125,187.6,203000,38082800.0
4336,2021,"COLORADO, NORTHEAST, LOGAN",8,75,154.0,85100,13105400.0
4337,2021,"COLORADO, NORTHEAST, MORGAN",8,87,193.0,51200,9881600.0
4338,2021,"COLORADO, NORTHEAST, WELD",8,123,168.7,78300,13209210.0
4339,2021,"COLORADO, SOUTHEAST, BENT",8,11,185.3,4420,819026.0
4340,2021,"COLORADO, SOUTHEAST, PUEBLO",8,101,204.5,4670,955015.0
4341,2021,"COLORADO, SOUTHWEST, DELTA",8,29,215.8,3300,712140.0
4342,2021,"COLORADO, SOUTHWEST, MESA",8,77,221.8,2570,570026.0
4343,2021,"DELAWARE, CENTRAL, KENT",10,1,188.5,53900,10160150.0
4344,2021,"DELAWARE, NORTHERN, NEW CASTLE",10,3,179.4,17100,3067740.0
4345,2021,"DELAWARE, SOUTHERN, SUSSEX",10,5,182.3,96000,17500800.0
4346,2021,"GEORGIA, CENTRAL, BLECKLEY",13,23,196.6,4960,975136.0
4347,2021,"GEORGIA, CENTRAL, DODGE",13,91,203.2,2530,514096.0
4348,2021,"GEORGIA, CENTRAL, JOHNSON",13,167,162.8,2150,350020.0
4349,2021,"GEORGIA, CENTRAL, LAURENS",13,175,168.1,5330,895973.0
4350,2021,"GEORGIA, CENTRAL, TWIGGS",13,289,164.7,680,111995.99999999999
4351,2021,"GEORGIA, CENTRAL, WASHINGTON",13,303,199.6,5150,1027940.0
4352,2021,"GEORGIA, EAST CENTRAL, BULLOCH",13,31,158.9,3700,587930.0
4353,2021,"GEORGIA, EAST CENTRAL, BURKE",13,33,203.5,21600,4395600.0
4354,2021,"GEORGIA, EAST CENTRAL, CANDLER",13,43,84.0,650,54600.0
4355,2021,"GEORGIA, EAST CENTRAL, EMANUEL",13,107,139.6,3280,457888.0
4356,2021,"GEORGIA, EAST CENTRAL, JEFFERSON",13,163,204.6,14900,3048540.0
4357,2021,"GEORGIA, EAST CENTRAL, SCREVEN",13,251,179.5,7380,1324710.0
4358,2021,"GEORGIA, NORTH CENTRAL, UNION",13,291,148.9,270,40203.0
4359,2021,"GEORGIA, NORTH CENTRAL, WALTON",13,297,70.3,320,22496.0
4360,2021,"GEORGIA, NORTHEAST, BANKS",13,11,151.0,290,43790.0
4361,2021,"GEORGIA, NORTHEAST, FRANKLIN",13,119,151.1,470,71017.0
4362,2021,"GEORGIA, NORTHEAST, HART",13,147,190.9,2530,482977.0
4363,2021,"GEORGIA, NORTHWEST, BARTOW",13,15,181.2,1970,356964.0
4364,2021,"GEORGIA, NORTHWEST, CHATTOOGA",13,55,168.7,1340,226057.99999999997
4365,2021,"GEORGIA, NORTHWEST, GORDON",13,129,150.6,3540,533124.0
4366,2021,"GEORGIA, NORTHWEST, WHITFIELD",13,313,139.1,640,89024.0
4367,2021,"GEORGIA, SOUTH CENTRAL, ATKINSON",13,3,157.8,3200,504960.00000000006
4368,2021,"GEORGIA, SOUTH CENTRAL, BEN HILL",13,17,229.1,3750,859125.0
4369,2021,"GEORGIA, SOUTH CENTRAL, BERRIEN",13,19,169.1,8370,1415367.0
4370,2021,"GEORGIA, SOUTH CENTRAL, COFFEE",13,69,171.6,7120,1221792.0
4371,2021,"GEORGIA, SOUTH CENTRAL, COLQUITT",13,71,204.7,5690,1164743.0
4372,2021,"GEORGIA, SOUTH CENTRAL, IRWIN",13,155,184.9,10800,1996920.0
4373,2021,"GEORGIA, SOUTH CENTRAL, LOWNDES",13,185,174.3,1020,177786.0
4374,2021,"GEORGIA, SOUTH CENTRAL, TIFT",13,277,192.9,3370,650073.0
4375,2021,"GEORGIA, SOUTH CENTRAL, WILCOX",13,315,183.0,2120,387960.0
4376,2021,"GEORGIA, SOUTH CENTRAL, WORTH",13,321,183.1,6350,1162685.0
4377,2021,"GEORGIA, SOUTHEAST, BRANTLEY",13,25,111.7,940,104998.0
4378,2021,"GEORGIA, SOUTHEAST, PIERCE",13,229,166.8,9470,1579596.0
4379,2021,"GEORGIA, SOUTHEAST, TATTNALL",13,267,168.3,5750,967725.0000000001
4380,2021,"GEORGIA, SOUTHEAST, TOOMBS",13,279,177.1,4320,765072.0
4381,2021,"GEORGIA, SOUTHEAST, WARE",13,299,137.6,1890,260064.0
4382,2021,"GEORGIA, SOUTHWEST, BAKER",13,7,202.0,10800,2181600.0
4383,2021,"GEORGIA, SOUTHWEST, CALHOUN",13,37,225.6,10200,2301120.0
4384,2021,"GEORGIA, SOUTHWEST, DECATUR",13,87,196.5,12000,2358000.0
4385,2021,"GEORGIA, SOUTHWEST, EARLY",13,99,200.6,12200,2447320.0
4386,2021,"GEORGIA, SOUTHWEST, LEE",13,177,197.0,13600,2679200.0
4387,2021,"GEORGIA, SOUTHWEST, MILLER",13,201,189.4,19500,3693300.0
4388,2021,"GEORGIA, SOUTHWEST, MITCHELL",13,205,195.5,13200,2580600.0
4389,2021,"GEORGIA, SOUTHWEST, RANDOLPH",13,243,191.8,11100,2128980.0
4390,2021,"GEORGIA, SOUTHWEST, SEMINOLE",13,253,207.2,12100,2507120.0
4391,2021,"GEORGIA, SOUTHWEST, SUMTER",13,261,197.6,19400,3833440.0
4392,2021,"GEORGIA, SOUTHWEST, TERRELL",13,273,200.3,17600,3525280.0
4393,2021,"GEORGIA, SOUTHWEST, THOMAS",13,275,138.3,3210,443943.00000000006
4394,2021,"GEORGIA, WEST CENTRAL, CARROLL",13,45,145.4,280,40712.0
4395,2021,"GEORGIA, WEST CENTRAL, MACON",13,193,216.1,7840,1694224.0
4396,2021,"IDAHO, SOUTH CENTRAL, GOODING",16,47,202.2,11500,2325300.0
4397,2021,"IDAHO, SOUTH CENTRAL, LINCOLN",16,63,210.4,2500,526000.0
4398,2021,"IDAHO, SOUTH CENTRAL, TWIN FALLS",16,83,214.3,14000,3000200.0
4399,2021,"IDAHO, SOUTHWEST, ADA",16,1,225.7,4910,1108187.0
4400,2021,"IDAHO, SOUTHWEST, CANYON",16,27,208.8,14700,3069360.0
4401,2021,"IDAHO, SOUTHWEST, ELMORE",16,39,215.2,10600,2281120.0
4402,2021,"IDAHO, SOUTHWEST, GEM",16,45,228.6,2940,672084.0
