YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"AREA HARVESTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE","AREA PLANTED in ACRES","PRODUCTION in TONS","YIELD in TONS / ACRE"
2019,"NEW YORK, SOUTHEAST, ULSTER",36,90,111,YEAR,"CORN, GRAIN","1,200","191,000",159.2," "," "," "
2019,"NEW YORK, SOUTHWEST, CHAUTAUQUA",36,70,013,YEAR,"CORN, GRAIN","13,500","2,467,000",182.7," "," "," "
2019,"NEW YORK, SOUTHWEST, OTHER (COMBINED) COUNTIES",36,70," ",YEAR,"CORN, GRAIN","17,200","2,403,000",139.7," "," "," "
2019,"NEW YORK, SOUTHWEST, STEUBEN",36,70,101,YEAR,"CORN, GRAIN","28,600","3,495,000",122.2," "," "," "
2019,"NEW YORK, WESTERN, ERIE",36,40,029,YEAR,"CORN, GRAIN","9,200","1,284,000",139.6," "," "," "
2019,"NEW YORK, WESTERN, GENESEE",36,40,037,YEAR,"CORN, GRAIN","26,300","4,296,000",163.3," "," "," "
2019,"NEW YORK, WESTERN, LIVINGSTON",36,40,051,YEAR,"CORN, GRAIN","34,600","6,002,000",173.5," "," "," "
2019,"NEW YORK, WESTERN, MONROE",36,40,055,YEAR,"CORN, GRAIN","19,400","3,174,000",163.6," "," "," "
2019,"NEW YORK, WESTERN, ONTARIO",36,40,069,YEAR,"CORN, GRAIN","22,400","3,958,000",176.7," "," "," "
2019,"NEW YORK, WESTERN, OTHER (COMBINED) COUNTIES",36,40," ",YEAR,"CORN, GRAIN","41,600","7,355,000",176.8," "," "," "
2019,"NEW YORK, WESTERN, SENECA",36,40,099,YEAR,"CORN, GRAIN","18,700","3,378,000",180.6," "," "," "
2019,"NEW YORK, WESTERN, WAYNE",36,40,117,YEAR,"CORN, GRAIN","25,500","4,264,000",167.2," "," "," "
2019,"NEW YORK, WESTERN, WYOMING",36,40,121,YEAR,"CORN, GRAIN","18,500","2,967,000",160.4," "," "," "
2019,"NEW YORK, WESTERN, YATES",36,40,123,YEAR,"CORN, GRAIN","6,300","1,114,000",176.8," "," "," "
2019,"NORTH CAROLINA, CENTRAL COASTAL, BEAUFORT",37,80,013,YEAR,"CORN, GRAIN","47,100","5,417,000",115," "," "," "
2019,"NORTH CAROLINA, CENTRAL COASTAL, CRAVEN",37,80,049,YEAR,"CORN, GRAIN","21,100","1,815,000",86," "," "," "
2019,"NORTH CAROLINA, CENTRAL COASTAL, GREENE",37,80,079,YEAR,"CORN, GRAIN","11,700","1,252,000",107," "," "," "
2019,"NORTH CAROLINA, CENTRAL COASTAL, JOHNSTON",37,80,101,YEAR,"CORN, GRAIN","9,700","776,000",80," "," "," "
2019,"NORTH CAROLINA, CENTRAL COASTAL, JONES",37,80,103,YEAR,"CORN, GRAIN","18,700","1,309,000",70," "," "," "
2019,"NORTH CAROLINA, CENTRAL COASTAL, LENOIR",37,80,107,YEAR,"CORN, GRAIN","26,600","2,686,000",101," "," "," "
2019,"NORTH CAROLINA, CENTRAL COASTAL, OTHER (COMBINED) COUNTIES",37,80," ",YEAR,"CORN, GRAIN","51,400","7,278,000",141.6," "," "," "
2019,"NORTH CAROLINA, CENTRAL COASTAL, PAMLICO",37,80,137,YEAR,"CORN, GRAIN","16,400","2,411,000",147," "," "," "
2019,"NORTH CAROLINA, CENTRAL COASTAL, PITT",37,80,147,YEAR,"CORN, GRAIN","23,600","2,549,000",108," "," "," "
2019,"NORTH CAROLINA, CENTRAL COASTAL, WAYNE",37,80,191,YEAR,"CORN, GRAIN","24,100","2,314,000",96," "," "," "
2019,"NORTH CAROLINA, CENTRAL COASTAL, WILSON",37,80,195,YEAR,"CORN, GRAIN","9,600","864,000",90," "," "," "
2019,"NORTH CAROLINA, CENTRAL PIEDMONT, ALEXANDER",37,50,003,YEAR,"CORN, GRAIN",850,"105,000",123.5," "," "," "
2019,"NORTH CAROLINA, CENTRAL PIEDMONT, CATAWBA",37,50,035,YEAR,"CORN, GRAIN","4,000","532,000",133," "," "," "
2019,"NORTH CAROLINA, CENTRAL PIEDMONT, DAVIDSON",37,50,057,YEAR,"CORN, GRAIN","4,600","543,000",118," "," "," "
2019,"NORTH CAROLINA, CENTRAL PIEDMONT, DAVIE",37,50,059,YEAR,"CORN, GRAIN","7,300","876,000",120," "," "," "
2019,"NORTH CAROLINA, CENTRAL PIEDMONT, IREDELL",37,50,097,YEAR,"CORN, GRAIN","9,900","1,346,000",136," "," "," "
2019,"NORTH CAROLINA, CENTRAL PIEDMONT, LEE",37,50,105,YEAR,"CORN, GRAIN",700,"66,500",95," "," "," "
2019,"NORTH CAROLINA, CENTRAL PIEDMONT, OTHER (COMBINED) COUNTIES",37,50," ",YEAR,"CORN, GRAIN","2,850","286,500",100.5," "," "," "
2019,"NORTH CAROLINA, CENTRAL PIEDMONT, RANDOLPH",37,50,151,YEAR,"CORN, GRAIN","7,200","835,000",116," "," "," "
2019,"NORTH CAROLINA, CENTRAL PIEDMONT, ROWAN",37,50,159,YEAR,"CORN, GRAIN","10,400","1,383,000",133," "," "," "
2019,"NORTH CAROLINA, NORTHERN COASTAL, BERTIE",37,70,015,YEAR,"CORN, GRAIN","12,500","1,363,000",109," "," "," "
2019,"NORTH CAROLINA, NORTHERN COASTAL, CAMDEN",37,70,029,YEAR,"CORN, GRAIN","20,000","3,180,000",159," "," "," "
2019,"NORTH CAROLINA, NORTHERN COASTAL, CHOWAN",37,70,041,YEAR,"CORN, GRAIN","5,000","755,000",151," "," "," "
2019,"NORTH CAROLINA, NORTHERN COASTAL, CURRITUCK",37,70,053,YEAR,"CORN, GRAIN","12,200","1,977,000",162," "," "," "
2019,"NORTH CAROLINA, NORTHERN COASTAL, GATES",37,70,073,YEAR,"CORN, GRAIN","5,800","859,000",148.1," "," "," "
2019,"NORTH CAROLINA, NORTHERN COASTAL, HALIFAX",37,70,083,YEAR,"CORN, GRAIN","7,900","956,000",121," "," "," "
2019,"NORTH CAROLINA, NORTHERN COASTAL, HERTFORD",37,70,091,YEAR,"CORN, GRAIN","9,400","1,100,000",117," "," "," "
2019,"NORTH CAROLINA, NORTHERN COASTAL, MARTIN",37,70,117,YEAR,"CORN, GRAIN","6,000","600,000",100," "," "," "
2019,"NORTH CAROLINA, NORTHERN COASTAL, NORTHAMPTON",37,70,131,YEAR,"CORN, GRAIN","12,100","1,416,000",117," "," "," "
2019,"NORTH CAROLINA, NORTHERN COASTAL, OTHER (COMBINED) COUNTIES",37,70," ",YEAR,"CORN, GRAIN","50,900","5,957,000",117," "," "," "
2019,"NORTH CAROLINA, NORTHERN COASTAL, PASQUOTANK",37,70,139,YEAR,"CORN, GRAIN","21,700","3,559,000",164," "," "," "
2019,"NORTH CAROLINA, NORTHERN COASTAL, PERQUIMANS",37,70,143,YEAR,"CORN, GRAIN","15,500","2,480,000",160," "," "," "
2019,"NORTH CAROLINA, NORTHERN COASTAL, TYRRELL",37,70,177,YEAR,"CORN, GRAIN","24,000","4,128,000",172," "," "," "
2019,"NORTH CAROLINA, NORTHERN MOUNTAIN, CALDWELL",37,10,027,YEAR,"CORN, GRAIN","1,450","181,300",125," "," "," "
2019,"NORTH CAROLINA, NORTHERN MOUNTAIN, OTHER (COMBINED) COUNTIES",37,10," ",YEAR,"CORN, GRAIN","1,150","163,700",142.3," "," "," "
2019,"NORTH CAROLINA, NORTHERN MOUNTAIN, SURRY",37,10,171,YEAR,"CORN, GRAIN","10,700","1,819,000",170," "," "," "
2019,"NORTH CAROLINA, NORTHERN MOUNTAIN, WILKES",37,10,193,YEAR,"CORN, GRAIN","6,600","1,023,000",155," "," "," "
2019,"NORTH CAROLINA, NORTHERN MOUNTAIN, YADKIN",37,10,197,YEAR,"CORN, GRAIN","13,100","1,893,000",144.5," "," "," "
2019,"NORTH CAROLINA, NORTHERN PIEDMONT, ALAMANCE",37,40,001,YEAR,"CORN, GRAIN","3,750","435,000",116," "," "," "
2019,"NORTH CAROLINA, NORTHERN PIEDMONT, CASWELL",37,40,033,YEAR,"CORN, GRAIN",800,"56,800",71," "," "," "
2019,"NORTH CAROLINA, NORTHERN PIEDMONT, FRANKLIN",37,40,069,YEAR,"CORN, GRAIN","2,150","137,600",64," "," "," "
2019,"NORTH CAROLINA, NORTHERN PIEDMONT, GRANVILLE",37,40,077,YEAR,"CORN, GRAIN","1,950","190,100",97.5," "," "," "
2019,"NORTH CAROLINA, NORTHERN PIEDMONT, GUILFORD",37,40,081,YEAR,"CORN, GRAIN","3,400","306,000",90," "," "," "
2019,"NORTH CAROLINA, NORTHERN PIEDMONT, ORANGE",37,40,135,YEAR,"CORN, GRAIN","2,450","272,000",111," "," "," "
2019,"NORTH CAROLINA, NORTHERN PIEDMONT, OTHER (COMBINED) COUNTIES",37,40," ",YEAR,"CORN, GRAIN","2,400","208,400",86.8," "," "," "
2019,"NORTH CAROLINA, NORTHERN PIEDMONT, PERSON",37,40,145,YEAR,"CORN, GRAIN","2,500","167,500",67," "," "," "
2019,"NORTH CAROLINA, NORTHERN PIEDMONT, ROCKINGHAM",37,40,157,YEAR,"CORN, GRAIN","2,000","230,000",115," "," "," "
2019,"NORTH CAROLINA, NORTHERN PIEDMONT, STOKES",37,40,169,YEAR,"CORN, GRAIN","1,600","176,000",110," "," "," "
2019,"NORTH CAROLINA, NORTHERN PIEDMONT, WARREN",37,40,185,YEAR,"CORN, GRAIN","2,700","152,600",56.5," "," "," "
2019,"NORTH CAROLINA, SOUTHERN COASTAL, BLADEN",37,90,017,YEAR,"CORN, GRAIN","24,700","2,037,000",82.5," "," "," "
2019,"NORTH CAROLINA, SOUTHERN COASTAL, BRUNSWICK",37,90,019,YEAR,"CORN, GRAIN","7,850","903,000",115," "," "," "
2019,"NORTH CAROLINA, SOUTHERN COASTAL, HARNETT",37,90,085,YEAR,"CORN, GRAIN","6,500","634,000",97.5," "," "," "
2019,"NORTH CAROLINA, SOUTHERN COASTAL, ONSLOW",37,90,133,YEAR,"CORN, GRAIN","11,900","785,000",66," "," "," "
2019,"NORTH CAROLINA, SOUTHERN COASTAL, OTHER (COMBINED) COUNTIES",37,90," ",YEAR,"CORN, GRAIN","193,750","16,914,000",87.3," "," "," "
2019,"NORTH CAROLINA, SOUTHERN COASTAL, SAMPSON",37,90,163,YEAR,"CORN, GRAIN","37,300","3,169,000",85," "," "," "
2019,"NORTH CAROLINA, SOUTHERN PIEDMONT, CABARRUS",37,60,025,YEAR,"CORN, GRAIN","4,200","546,000",130," "," "," "
2019,"NORTH CAROLINA, SOUTHERN PIEDMONT, CLEVELAND",37,60,045,YEAR,"CORN, GRAIN","4,200","500,000",119," "," "," "
2019,"NORTH CAROLINA, SOUTHERN PIEDMONT, OTHER (COMBINED) COUNTIES",37,60," ",YEAR,"CORN, GRAIN","17,400","1,524,000",87.6," "," "," "
2019,"NORTH CAROLINA, SOUTHERN PIEDMONT, STANLY",37,60,167,YEAR,"CORN, GRAIN","12,000","1,296,000",108," "," "," "
2019,"NORTH CAROLINA, SOUTHERN PIEDMONT, UNION",37,60,179,YEAR,"CORN, GRAIN","32,800","3,281,000",100," "," "," "
2019,"NORTH CAROLINA, WESTERN MOUNTAIN, BUNCOMBE",37,20,021,YEAR,"CORN, GRAIN",400,"58,400",146," "," "," "
2019,"NORTH CAROLINA, WESTERN MOUNTAIN, BURKE",37,20,023,YEAR,"CORN, GRAIN","1,000","104,000",104," "," "," "
2019,"NORTH CAROLINA, WESTERN MOUNTAIN, CHEROKEE",37,20,039,YEAR,"CORN, GRAIN",750,"153,000",204," "," "," "
2019,"NORTH CAROLINA, WESTERN MOUNTAIN, OTHER (COMBINED) COUNTIES",37,20," ",YEAR,"CORN, GRAIN","5,100","870,700",170.7," "," "," "
2019,"NORTH CAROLINA, WESTERN MOUNTAIN, RUTHERFORD",37,20,161,YEAR,"CORN, GRAIN",650,"68,900",106," "," "," "
2019,"NORTH DAKOTA, CENTRAL, FOSTER",38,50,031,YEAR,"CORN, GRAIN","65,400","8,835,000",135.1," "," "," "
2019,"NORTH DAKOTA, CENTRAL, KIDDER",38,50,043,YEAR,"CORN, GRAIN","33,800","4,448,000",131.6," "," "," "
2019,"NORTH DAKOTA, CENTRAL, OTHER (COMBINED) COUNTIES",38,50," ",YEAR,"CORN, GRAIN","136,200","18,357,000",134.8," "," "," "
2019,"NORTH DAKOTA, CENTRAL, SHERIDAN",38,50,083,YEAR,"CORN, GRAIN","21,100","2,228,000",105.6," "," "," "
2019,"NORTH DAKOTA, CENTRAL, STUTSMAN",38,50,093,YEAR,"CORN, GRAIN","208,500","26,559,000",127.4," "," "," "
2019,"NORTH DAKOTA, EAST CENTRAL, CASS",38,60,017,YEAR,"CORN, GRAIN","280,500","41,730,000",148.8," "," "," "
2019,"NORTH DAKOTA, EAST CENTRAL, OTHER (COMBINED) COUNTIES",38,60," ",YEAR,"CORN, GRAIN","202,600","27,654,000",136.5," "," "," "
2019,"NORTH DAKOTA, EAST CENTRAL, STEELE",38,60,091,YEAR,"CORN, GRAIN","82,600","11,465,000",138.8," "," "," "
2019,"NORTH DAKOTA, EAST CENTRAL, TRAILL",38,60,097,YEAR,"CORN, GRAIN","105,300","14,306,000",135.9," "," "," "
2019,"NORTH DAKOTA, NORTH CENTRAL, OTHER (COMBINED) COUNTIES",38,20," ",YEAR,"CORN, GRAIN","195,900","21,392,000",109.2," "," "," "
2019,"NORTH DAKOTA, NORTH CENTRAL, ROLETTE",38,20,079,YEAR,"CORN, GRAIN","10,100","940,000",93.1," "," "," "
2019,"NORTH DAKOTA, NORTHEAST, CAVALIER",38,30,019,YEAR,"CORN, GRAIN","2,700","300,000",111.1," "," "," "
2019,"NORTH DAKOTA, NORTHEAST, GRAND FORKS",38,30,035,YEAR,"CORN, GRAIN","125,700","18,580,000",147.8," "," "," "
2019,"NORTH DAKOTA, NORTHEAST, OTHER (COMBINED) COUNTIES",38,30," ",YEAR,"CORN, GRAIN","183,100","19,700,000",107.6," "," "," "
2019,"NORTH DAKOTA, NORTHWEST, MOUNTRAIL",38,10,061,YEAR,"CORN, GRAIN","3,000","325,000",108.3," "," "," "
2019,"NORTH DAKOTA, NORTHWEST, OTHER (COMBINED) COUNTIES",38,10," ",YEAR,"CORN, GRAIN","26,600","2,800,000",105.3," "," "," "
2019,"NORTH DAKOTA, NORTHWEST, WARD",38,10,101,YEAR,"CORN, GRAIN","35,900","3,316,000",92.4," "," "," "
2019,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",38,80,015,YEAR,"CORN, GRAIN","78,400","9,619,000",122.7," "," "," "
2019,"NORTH DAKOTA, SOUTH CENTRAL, OTHER (COMBINED) COUNTIES",38,80," ",YEAR,"CORN, GRAIN","247,100","27,620,000",111.8," "," "," "
2019,"NORTH DAKOTA, SOUTHEAST, LA MOURE",38,90,045,YEAR,"CORN, GRAIN","124,600","17,581,000",141.1," "," "," "
2019,"NORTH DAKOTA, SOUTHEAST, OTHER (COMBINED) COUNTIES",38,90," ",YEAR,"CORN, GRAIN","299,700","43,627,000",145.6," "," "," "
2019,"NORTH DAKOTA, SOUTHEAST, RICHLAND",38,90,077,YEAR,"CORN, GRAIN","268,500","41,081,000",153," "," "," "
2019,"NORTH DAKOTA, SOUTHEAST, SARGENT",38,90,081,YEAR,"CORN, GRAIN","109,200","17,064,000",156.3," "," "," "
2019,"NORTH DAKOTA, SOUTHWEST, BILLINGS",38,70,007,YEAR,"CORN, GRAIN","1,580","150,000",94.9," "," "," "
2019,"NORTH DAKOTA, SOUTHWEST, HETTINGER",38,70,041,YEAR,"CORN, GRAIN","28,800","2,602,000",90.3," "," "," "
2019,"NORTH DAKOTA, SOUTHWEST, OTHER (COMBINED) COUNTIES",38,70," ",YEAR,"CORN, GRAIN","102,020","9,787,000",95.9," "," "," "
2019,"NORTH DAKOTA, SOUTHWEST, SLOPE",38,70,087,YEAR,"CORN, GRAIN","13,600","1,145,000",84.2," "," "," "
2019,"NORTH DAKOTA, WEST CENTRAL, MCKENZIE",38,40,053,YEAR,"CORN, GRAIN","3,600","348,000",96.7," "," "," "
2019,"NORTH DAKOTA, WEST CENTRAL, MCLEAN",38,40,055,YEAR,"CORN, GRAIN","73,300","9,453,000",129," "," "," "
2019,"NORTH DAKOTA, WEST CENTRAL, OTHER (COMBINED) COUNTIES",38,40," ",YEAR,"CORN, GRAIN","60,600","7,018,000",115.8," "," "," "
2019,"OHIO, CENTRAL, DELAWARE",39,50,041,YEAR,"CORN, GRAIN","31,000","4,200,000",135.5," "," "," "
2019,"OHIO, CENTRAL, FAIRFIELD",39,50,045,YEAR,"CORN, GRAIN","62,000","10,750,000",173.4," "," "," "
2019,"OHIO, CENTRAL, FAYETTE",39,50,047,YEAR,"CORN, GRAIN","80,500","13,500,000",167.7," "," "," "
2019,"OHIO, CENTRAL, FRANKLIN",39,50,049,YEAR,"CORN, GRAIN","15,500","2,400,000",154.8," "," "," "
2019,"OHIO, CENTRAL, KNOX",39,50,083,YEAR,"CORN, GRAIN","52,000","8,600,000",165.4," "," "," "
2019,"OHIO, CENTRAL, MADISON",39,50,097,YEAR,"CORN, GRAIN","83,000","13,800,000",166.3," "," "," "
2019,"OHIO, CENTRAL, MARION",39,50,101,YEAR,"CORN, GRAIN","52,000","8,550,000",164.4," "," "," "
2019,"OHIO, CENTRAL, OTHER (COMBINED) COUNTIES",39,50," ",YEAR,"CORN, GRAIN","91,500","14,100,000",154.1," "," "," "
2019,"OHIO, CENTRAL, PICKAWAY",39,50,129,YEAR,"CORN, GRAIN","89,000","14,500,000",162.9," "," "," "
2019,"OHIO, CENTRAL, ROSS",39,50,141,YEAR,"CORN, GRAIN","47,000","8,200,000",174.5," "," "," "
2019,"OHIO, CENTRAL, UNION",39,50,159,YEAR,"CORN, GRAIN","46,500","6,900,000",148.4," "," "," "
2019,"OHIO, EAST CENTRAL, BELMONT",39,60,013,YEAR,"CORN, GRAIN",100,"10,000",100," "," "," "
2019,"OHIO, EAST CENTRAL, CARROLL",39,60,019,YEAR,"CORN, GRAIN","9,500","950,000",100," "," "," "
2019,"OHIO, EAST CENTRAL, COSHOCTON",39,60,031,YEAR,"CORN, GRAIN","23,400","3,450,000",147.4," "," "," "
2019,"OHIO, EAST CENTRAL, HARRISON",39,60,067,YEAR,"CORN, GRAIN","3,800","570,000",150," "," "," "
2019,"OHIO, EAST CENTRAL, HOLMES",39,60,075,YEAR,"CORN, GRAIN","15,700","2,300,000",146.5," "," "," "
2019,"OHIO, EAST CENTRAL, JEFFERSON",39,60,081,YEAR,"CORN, GRAIN","2,000","310,000",155," "," "," "
2019,"OHIO, EAST CENTRAL, TUSCARAWAS",39,60,157,YEAR,"CORN, GRAIN","14,500","2,210,000",152.4," "," "," "
2019,"OHIO, NORTH CENTRAL, ASHLAND",39,20,005,YEAR,"CORN, GRAIN","35,000","5,100,000",145.7," "," "," "
2019,"OHIO, NORTH CENTRAL, CRAWFORD",39,20,033,YEAR,"CORN, GRAIN","64,000","11,450,000",178.9," "," "," "
2019,"OHIO, NORTH CENTRAL, ERIE",39,20,043,YEAR,"CORN, GRAIN","20,500","3,600,000",175.6," "," "," "
2019,"OHIO, NORTH CENTRAL, OTHER (COMBINED) COUNTIES",39,20," ",YEAR,"CORN, GRAIN","59,000","10,250,000",173.7," "," "," "
2019,"OHIO, NORTH CENTRAL, RICHLAND",39,20,139,YEAR,"CORN, GRAIN","33,000","5,380,000",163," "," "," "
2019,"OHIO, NORTH CENTRAL, SANDUSKY",39,20,143,YEAR,"CORN, GRAIN","49,000","8,850,000",180.6," "," "," "
2019,"OHIO, NORTH CENTRAL, SENECA",39,20,147,YEAR,"CORN, GRAIN","46,000","7,700,000",167.4," "," "," "
2019,"OHIO, NORTH CENTRAL, WYANDOT",39,20,175,YEAR,"CORN, GRAIN","43,500","7,100,000",163.2," "," "," "
2019,"OHIO, NORTHEAST, ASHTABULA",39,30,007,YEAR,"CORN, GRAIN","13,500","2,300,000",170.4," "," "," "
2019,"OHIO, NORTHEAST, COLUMBIANA",39,30,029,YEAR,"CORN, GRAIN","17,500","2,340,000",133.7," "," "," "
2019,"OHIO, NORTHEAST, MAHONING",39,30,099,YEAR,"CORN, GRAIN","11,500","1,550,000",134.8," "," "," "
2019,"OHIO, NORTHEAST, MEDINA",39,30,103,YEAR,"CORN, GRAIN","11,300","1,950,000",172.6," "," "," "
2019,"OHIO, NORTHEAST, OTHER (COMBINED) COUNTIES",39,30," ",YEAR,"CORN, GRAIN","3,200","420,000",131.3," "," "," "
2019,"OHIO, NORTHEAST, PORTAGE",39,30,133,YEAR,"CORN, GRAIN","12,000","1,750,000",145.8," "," "," "
2019,"OHIO, NORTHEAST, STARK",39,30,151,YEAR,"CORN, GRAIN","25,000","3,850,000",154," "," "," "
2019,"OHIO, NORTHEAST, TRUMBULL",39,30,155,YEAR,"CORN, GRAIN","15,000","2,450,000",163.3," "," "," "
2019,"OHIO, NORTHEAST, WAYNE",39,30,169,YEAR,"CORN, GRAIN","44,000","6,890,000",156.6," "," "," "
2019,"OHIO, NORTHWEST, DEFIANCE",39,10,039,YEAR,"CORN, GRAIN","7,000","1,120,000",160," "," "," "
2019,"OHIO, NORTHWEST, FULTON",39,10,051,YEAR,"CORN, GRAIN","35,000","6,180,000",176.6," "," "," "
2019,"OHIO, NORTHWEST, LUCAS",39,10,095,YEAR,"CORN, GRAIN","11,500","2,100,000",182.6," "," "," "
2019,"OHIO, NORTHWEST, OTHER (COMBINED) COUNTIES",39,10," ",YEAR,"CORN, GRAIN","141,500","24,950,000",176.3," "," "," "
2019,"OHIO, NORTHWEST, PUTNAM",39,10,137,YEAR,"CORN, GRAIN","41,000","6,950,000",169.5," "," "," "
2019,"OHIO, NORTHWEST, VAN WERT",39,10,161,YEAR,"CORN, GRAIN","48,000","8,700,000",181.3," "," "," "
2019,"OHIO, NORTHWEST, WILLIAMS",39,10,171,YEAR,"CORN, GRAIN","16,000","2,500,000",156.3," "," "," "
2019,"OHIO, SOUTH CENTRAL, ADAMS",39,80,001,YEAR,"CORN, GRAIN","15,500","2,450,000",158.1," "," "," "
2019,"OHIO, SOUTH CENTRAL, BROWN",39,80,015,YEAR,"CORN, GRAIN","21,000","3,700,000",176.2," "," "," "
2019,"OHIO, SOUTH CENTRAL, GALLIA",39,80,053,YEAR,"CORN, GRAIN","3,200","480,000",150," "," "," "
2019,"OHIO, SOUTH CENTRAL, HIGHLAND",39,80,071,YEAR,"CORN, GRAIN","37,000","6,430,000",173.8," "," "," "
2019,"OHIO, SOUTH CENTRAL, JACKSON",39,80,079,YEAR,"CORN, GRAIN","2,700","380,000",140.7," "," "," "
2019,"OHIO, SOUTH CENTRAL, LAWRENCE",39,80,087,YEAR,"CORN, GRAIN","1,100","140,000",127.3," "," "," "
2019,"OHIO, SOUTH CENTRAL, PIKE",39,80,131,YEAR,"CORN, GRAIN","13,500","2,000,000",148.1," "," "," "
2019,"OHIO, SOUTH CENTRAL, SCIOTO",39,80,145,YEAR,"CORN, GRAIN","9,000","1,420,000",157.8," "," "," "
2019,"OHIO, SOUTHEAST, ATHENS",39,90,009,YEAR,"CORN, GRAIN","2,500","410,000",164," "," "," "
2019,"OHIO, SOUTHEAST, GUERNSEY",39,90,059,YEAR,"CORN, GRAIN","3,000","410,000",136.7," "," "," "
2019,"OHIO, SOUTHEAST, MEIGS",39,90,105,YEAR,"CORN, GRAIN","2,300","330,000",143.5," "," "," "
2019,"OHIO, SOUTHEAST, MORGAN",39,90,115,YEAR,"CORN, GRAIN","3,500","450,000",128.6," "," "," "
2019,"OHIO, SOUTHEAST, MUSKINGUM",39,90,119,YEAR,"CORN, GRAIN","18,000","3,230,000",179.4," "," "," "
2019,"OHIO, SOUTHEAST, NOBLE",39,90,121,YEAR,"CORN, GRAIN",400,"55,000",137.5," "," "," "
2019,"OHIO, SOUTHEAST, OTHER (COMBINED) COUNTIES",39,90," ",YEAR,"CORN, GRAIN","21,800","3,592,000",164.8," "," "," "
2019,"OHIO, SOUTHEAST, WASHINGTON",39,90,167,YEAR,"CORN, GRAIN","7,500","1,273,000",169.7," "," "," "
2019,"OHIO, SOUTHWEST, CLERMONT",39,70,025,YEAR,"CORN, GRAIN","13,500","2,300,000",170.4," "," "," "
2019,"OHIO, SOUTHWEST, CLINTON",39,70,027,YEAR,"CORN, GRAIN","72,500","13,450,000",185.5," "," "," "
2019,"OHIO, SOUTHWEST, GREENE",39,70,057,YEAR,"CORN, GRAIN","59,000","10,550,000",178.8," "," "," "
2019,"OHIO, SOUTHWEST, MONTGOMERY",39,70,113,YEAR,"CORN, GRAIN","33,800","5,650,000",167.2," "," "," "
2019,"OHIO, SOUTHWEST, OTHER (COMBINED) COUNTIES",39,70," ",YEAR,"CORN, GRAIN","28,000","4,500,000",160.7," "," "," "
2019,"OHIO, SOUTHWEST, PREBLE",39,70,135,YEAR,"CORN, GRAIN","77,400","13,900,000",179.6," "," "," "
2019,"OHIO, SOUTHWEST, WARREN",39,70,165,YEAR,"CORN, GRAIN","21,800","3,650,000",167.4," "," "," "
2019,"OHIO, WEST CENTRAL, AUGLAIZE",39,40,011,YEAR,"CORN, GRAIN","46,000","7,400,000",160.9," "," "," "
2019,"OHIO, WEST CENTRAL, CHAMPAIGN",39,40,021,YEAR,"CORN, GRAIN","81,000","12,000,000",148.1," "," "," "
2019,"OHIO, WEST CENTRAL, CLARK",39,40,023,YEAR,"CORN, GRAIN","57,000","8,800,000",154.4," "," "," "
2019,"OHIO, WEST CENTRAL, DARKE",39,40,037,YEAR,"CORN, GRAIN","109,000","17,500,000",160.6," "," "," "
2019,"OHIO, WEST CENTRAL, HARDIN",39,40,065,YEAR,"CORN, GRAIN","42,000","5,800,000",138.1," "," "," "
2019,"OHIO, WEST CENTRAL, LOGAN",39,40,091,YEAR,"CORN, GRAIN","47,000","6,200,000",131.9," "," "," "
2019,"OHIO, WEST CENTRAL, MERCER",39,40,107,YEAR,"CORN, GRAIN","73,000","12,900,000",176.7," "," "," "
2019,"OHIO, WEST CENTRAL, MIAMI",39,40,109,YEAR,"CORN, GRAIN","64,000","9,700,000",151.6," "," "," "
2019,"OHIO, WEST CENTRAL, SHELBY",39,40,149,YEAR,"CORN, GRAIN","61,000","9,700,000",159," "," "," "
2019,"OKLAHOMA, CENTRAL, GRADY",40,50,051,YEAR,"CORN, GRAIN","2,600","275,000",105.8," "," "," "
2019,"OKLAHOMA, CENTRAL, MCCLAIN",40,50,087,YEAR,"CORN, GRAIN","4,400","596,000",135.5," "," "," "
2019,"OKLAHOMA, CENTRAL, OTHER (COMBINED) COUNTIES",40,50," ",YEAR,"CORN, GRAIN","9,500","839,000",88.3," "," "," "
2019,"OKLAHOMA, EAST CENTRAL, HUGHES",40,80,063,YEAR,"CORN, GRAIN",600,"80,000",133.3," "," "," "
2019,"OKLAHOMA, EAST CENTRAL, MUSKOGEE",40,80,101,YEAR,"CORN, GRAIN","4,400","565,000",128.4," "," "," "
2019,"OKLAHOMA, EAST CENTRAL, OTHER (COMBINED) COUNTIES",40,80," ",YEAR,"CORN, GRAIN","6,000","585,000",97.5," "," "," "
2019,"OKLAHOMA, NORTH CENTRAL, GARFIELD",40,40,047,YEAR,"CORN, GRAIN","20,000","1,320,000",66," "," "," "
2019,"OKLAHOMA, NORTH CENTRAL, GRANT",40,40,053,YEAR,"CORN, GRAIN","10,500","570,000",54.3," "," "," "
2019,"OKLAHOMA, NORTH CENTRAL, KAY",40,40,071,YEAR,"CORN, GRAIN","24,000","1,806,000",75.3," "," "," "
2019,"OKLAHOMA, NORTH CENTRAL, MAJOR",40,40,093,YEAR,"CORN, GRAIN","5,000","872,000",174.4," "," "," "
