YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"AREA HARVESTED in ACRES","PRODUCTION in $","PRODUCTION in BU","YIELD in BU / ACRE","PRODUCTION in TONS","YIELD in TONS / ACRE","AREA PLANTED in ACRES","PRICE RECEIVED in $ / BU"
2014,NEVADA,32," "," ",YEAR,"CORN, SILAGE","3,000"," "," "," ","60,000",20," "," "
2014,"NEW HAMPSHIRE",33," "," ",YEAR,"CORN, SILAGE","14,000"," "," "," ","294,000",21," "," "
2014,"NEW JERSEY",34," "," ",YEAR,"CORN, SILAGE","5,000"," "," "," ","100,000",20," "," "
2014,"NEW MEXICO",35," "," ",YEAR,"CORN, SILAGE","73,000"," "," "," ","1,898,000",26," "," "
2014,"NEW YORK",36," "," ",YEAR,"CORN, SILAGE","450,000"," "," "," ","8,100,000",18," "," "
2014,"NORTH CAROLINA",37," "," ",YEAR,"CORN, SILAGE","50,000"," "," "," ","950,000",19," "," "
2014,"NORTH DAKOTA",38," "," ",YEAR,"CORN, SILAGE","230,000"," "," "," ","3,335,000",14.5," "," "
2014,OHIO,39," "," ",YEAR,"CORN, SILAGE","180,000"," "," "," ","3,690,000",20.5," "," "
2014,OKLAHOMA,40," "," ",YEAR,"CORN, SILAGE","20,000"," "," "," ","340,000",17," "," "
2014,OREGON,41," "," ",YEAR,"CORN, SILAGE","40,000"," "," "," ","1,000,000",25," "," "
2014,PENNSYLVANIA,42," "," ",YEAR,"CORN, SILAGE","410,000"," "," "," ","8,200,000",20," "," "
2014,"RHODE ISLAND",44," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," ","40,000",20," "," "
2014,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, SILAGE","11,000"," "," "," ","154,000",14," "," "
2014,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, SILAGE","400,000"," "," "," ","6,200,000",15.5," "," "
2014,TENNESSEE,47," "," ",YEAR,"CORN, SILAGE","60,000"," "," "," ","1,260,000",21," "," "
2014,TEXAS,48," "," ",YEAR,"CORN, SILAGE","210,000"," "," "," ","4,620,000",22," "," "
2014,UTAH,49," "," ",YEAR,"CORN, SILAGE","45,000"," "," "," ","990,000",22," "," "
2014,VERMONT,50," "," ",YEAR,"CORN, SILAGE","85,000"," "," "," ","1,530,000",18," "," "
2014,VIRGINIA,51," "," ",YEAR,"CORN, SILAGE","125,000"," "," "," ","2,438,000",19.5," "," "
2014,WASHINGTON,53," "," ",YEAR,"CORN, SILAGE","105,000"," "," "," ","2,940,000",28," "," "
2014,"WEST VIRGINIA",54," "," ",YEAR,"CORN, SILAGE","14,000"," "," "," ","252,000",18," "," "
2014,WISCONSIN,55," "," ",YEAR,"CORN, SILAGE","850,000"," "," "," ","15,725,000",18.5," "," "
2014,WYOMING,56," "," ",YEAR,"CORN, SILAGE","27,000"," "," "," ","648,000",24," "," "
2015,ALABAMA,01," "," ",YEAR,"CORN, SILAGE","9,000"," "," "," ","135,000",15," "," "
2015,ARIZONA,04," "," ",YEAR,"CORN, SILAGE","38,000"," "," "," ","1,178,000",31," "," "
2015,ARKANSAS,05," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," ","30,000",15," "," "
2015,CALIFORNIA,06," "," ",YEAR,"CORN, SILAGE","375,000"," "," "," ","9,563,000",25.5," "," "
2015,COLORADO,08," "," ",YEAR,"CORN, SILAGE","120,000"," "," "," ","3,060,000",25.5," "," "
2015,CONNECTICUT,09," "," ",YEAR,"CORN, SILAGE","21,000"," "," "," ","389,000",18.5," "," "
2015,DELAWARE,10," "," ",YEAR,"CORN, SILAGE","4,000"," "," "," ","80,000",20," "," "
2015,FLORIDA,12," "," ",YEAR,"CORN, SILAGE","25,000"," "," "," ","425,000",17," "," "
2015,GEORGIA,13," "," ",YEAR,"CORN, SILAGE","40,000"," "," "," ","880,000",22," "," "
2015,IDAHO,16," "," ",YEAR,"CORN, SILAGE","205,000"," "," "," ","5,945,000",29," "," "
2015,ILLINOIS,17," "," ",YEAR,"CORN, SILAGE","90,000"," "," "," ","1,800,000",20," "," "
2015,INDIANA,18," "," ",YEAR,"CORN, SILAGE","90,000"," "," "," ","1,530,000",17," "," "
2015,IOWA,19," "," ",YEAR,"CORN, SILAGE","340,000"," "," "," ","8,160,000",24," "," "
2015,KANSAS,20," "," ",YEAR,"CORN, SILAGE","170,000"," "," "," ","3,145,000",18.5," "," "
2015,KENTUCKY,21," "," ",YEAR,"CORN, SILAGE","70,000"," "," "," ","1,400,000",20," "," "
2015,LOUISIANA,22," "," ",YEAR,"CORN, SILAGE","1,000"," "," "," ","14,000",14," "," "
2015,MAINE,23," "," ",YEAR,"CORN, SILAGE","27,000"," "," "," ","500,000",18.5," "," "
2015,MARYLAND,24," "," ",YEAR,"CORN, SILAGE","45,000"," "," "," ","990,000",22," "," "
2015,MASSACHUSETTS,25," "," ",YEAR,"CORN, SILAGE","13,000"," "," "," ","247,000",19," "," "
2015,MICHIGAN,26," "," ",YEAR,"CORN, SILAGE","260,000"," "," "," ","4,940,000",19," "," "
2015,MINNESOTA,27," "," ",YEAR,"CORN, SILAGE","450,000"," "," "," ","9,675,000",21.5," "," "
2015,MISSISSIPPI,28," "," ",YEAR,"CORN, SILAGE","10,000"," "," "," ","160,000",16," "," "
2015,MISSOURI,29," "," ",YEAR,"CORN, SILAGE","100,000"," "," "," ","1,400,000",14," "," "
2015,MONTANA,30," "," ",YEAR,"CORN, SILAGE","50,000"," "," "," ","1,150,000",23," "," "
2015,NEBRASKA,31," "," ",YEAR,"CORN, SILAGE","220,000"," "," "," ","4,400,000",20," "," "
2015,NEVADA,32," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," ","48,000",24," "," "
2015,"NEW HAMPSHIRE",33," "," ",YEAR,"CORN, SILAGE","14,000"," "," "," ","280,000",20," "," "
2015,"NEW JERSEY",34," "," ",YEAR,"CORN, SILAGE","7,000"," "," "," ","147,000",21," "," "
2015,"NEW MEXICO",35," "," ",YEAR,"CORN, SILAGE","83,000"," "," "," ","2,075,000",25," "," "
2015,"NEW YORK",36," "," ",YEAR,"CORN, SILAGE","480,000"," "," "," ","8,160,000",17," "," "
2015,"NORTH CAROLINA",37," "," ",YEAR,"CORN, SILAGE","50,000"," "," "," ","800,000",16," "," "
2015,"NORTH DAKOTA",38," "," ",YEAR,"CORN, SILAGE","150,000"," "," "," ","2,100,000",14," "," "
2015,OHIO,39," "," ",YEAR,"CORN, SILAGE","240,000"," "," "," ","4,800,000",20," "," "
2015,OKLAHOMA,40," "," ",YEAR,"CORN, SILAGE","15,000"," "," "," ","255,000",17," "," "
2015,OREGON,41," "," ",YEAR,"CORN, SILAGE","34,000"," "," "," ","816,000",24," "," "
2015,"OTHER STATES"," "," "," ",YEAR,"CORN, SILAGE",0," "," "," ",0,0," "," "
2015,PENNSYLVANIA,42," "," ",YEAR,"CORN, SILAGE","390,000"," "," "," ","7,800,000",20," "," "
2015,"RHODE ISLAND",44," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," ","34,000",17," "," "
2015,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, SILAGE","13,000"," "," "," ","182,000",14," "," "
2015,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, SILAGE","330,000"," "," "," ","5,280,000",16," "," "
2015,TENNESSEE,47," "," ",YEAR,"CORN, SILAGE","40,000"," "," "," ","720,000",18," "," "
2015,TEXAS,48," "," ",YEAR,"CORN, SILAGE","250,000"," "," "," ","5,250,000",21," "," "
2015,UTAH,49," "," ",YEAR,"CORN, SILAGE","45,000"," "," "," ","1,035,000",23," "," "
2015,VERMONT,50," "," ",YEAR,"CORN, SILAGE","88,000"," "," "," ","1,496,000",17," "," "
2015,VIRGINIA,51," "," ",YEAR,"CORN, SILAGE","125,000"," "," "," ","2,625,000",21," "," "
2015,WASHINGTON,53," "," ",YEAR,"CORN, SILAGE","95,000"," "," "," ","2,470,000",26," "," "
2015,"WEST VIRGINIA",54," "," ",YEAR,"CORN, SILAGE","14,000"," "," "," ","252,000",18," "," "
2015,WISCONSIN,55," "," ",YEAR,"CORN, SILAGE","970,000"," "," "," ","18,915,000",19.5," "," "
2015,WYOMING,56," "," ",YEAR,"CORN, SILAGE","25,000"," "," "," ","575,000",23," "," "
2016,ALABAMA,01," "," ",YEAR,"CORN, SILAGE","7,000"," "," "," ","112,000",16," "," "
2016,ARIZONA,04," "," ",YEAR,"CORN, SILAGE","44,000"," "," "," ","1,320,000",30," "," "
2016,ARKANSAS,05," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," ","30,000",15," "," "
2016,CALIFORNIA,06," "," ",YEAR,"CORN, SILAGE","315,000"," "," "," ","8,348,000",26.5," "," "
2016,COLORADO,08," "," ",YEAR,"CORN, SILAGE","140,000"," "," "," ","3,360,000",24," "," "
2016,CONNECTICUT,09," "," ",YEAR,"CORN, SILAGE","21,000"," "," "," ","389,000",18.5," "," "
2016,DELAWARE,10," "," ",YEAR,"CORN, SILAGE","5,000"," "," "," ","90,000",18," "," "
2016,FLORIDA,12," "," ",YEAR,"CORN, SILAGE","35,000"," "," "," ","665,000",19," "," "
2016,GEORGIA,13," "," ",YEAR,"CORN, SILAGE","40,000"," "," "," ","760,000",19," "," "
2016,IDAHO,16," "," ",YEAR,"CORN, SILAGE","235,000"," "," "," ","7,050,000",30," "," "
2016,ILLINOIS,17," "," ",YEAR,"CORN, SILAGE","80,000"," "," "," ","1,680,000",21," "," "
2016,INDIANA,18," "," ",YEAR,"CORN, SILAGE","100,000"," "," "," ","2,200,000",22," "," "
2016,IOWA,19," "," ",YEAR,"CORN, SILAGE","330,000"," "," "," ","7,920,000",24," "," "
2016,KANSAS,20," "," ",YEAR,"CORN, SILAGE","150,000"," "," "," ","2,925,000",19.5," "," "
2016,KENTUCKY,21," "," ",YEAR,"CORN, SILAGE","80,000"," "," "," ","1,560,000",19.5," "," "
2016,LOUISIANA,22," "," ",YEAR,"CORN, SILAGE","1,000"," "," "," ","17,000",17," "," "
2016,MAINE,23," "," ",YEAR,"CORN, SILAGE","28,000"," "," "," ","532,000",19," "," "
2016,MARYLAND,24," "," ",YEAR,"CORN, SILAGE","50,000"," "," "," ","900,000",18," "," "
2016,MASSACHUSETTS,25," "," ",YEAR,"CORN, SILAGE","14,000"," "," "," ","224,000",16," "," "
2016,MICHIGAN,26," "," ",YEAR,"CORN, SILAGE","340,000"," "," "," ","6,630,000",19.5," "," "
2016,MINNESOTA,27," "," ",YEAR,"CORN, SILAGE","390,000"," "," "," ","8,385,000",21.5," "," "
2016,MISSISSIPPI,28," "," ",YEAR,"CORN, SILAGE","10,000"," "," "," ","140,000",14," "," "
2016,MISSOURI,29," "," ",YEAR,"CORN, SILAGE","80,000"," "," "," ","1,200,000",15," "," "
2016,MONTANA,30," "," ",YEAR,"CORN, SILAGE","55,000"," "," "," ","1,210,000",22," "," "
2016,NEBRASKA,31," "," ",YEAR,"CORN, SILAGE","240,000"," "," "," ","4,680,000",19.5," "," "
2016,NEVADA,32," "," ",YEAR,"CORN, SILAGE","7,000"," "," "," ","168,000",24," "," "
2016,"NEW HAMPSHIRE",33," "," ",YEAR,"CORN, SILAGE","14,000"," "," "," ","280,000",20," "," "
2016,"NEW JERSEY",34," "," ",YEAR,"CORN, SILAGE","5,000"," "," "," ","80,000",16," "," "
2016,"NEW MEXICO",35," "," ",YEAR,"CORN, SILAGE","75,000"," "," "," ","1,725,000",23," "," "
2016,"NEW YORK",36," "," ",YEAR,"CORN, SILAGE","510,000"," "," "," ","8,160,000",16," "," "
2016,"NORTH CAROLINA",37," "," ",YEAR,"CORN, SILAGE","40,000"," "," "," ","620,000",15.5," "," "
2016,"NORTH DAKOTA",38," "," ",YEAR,"CORN, SILAGE","150,000"," "," "," ","2,625,000",17.5," "," "
2016,OHIO,39," "," ",YEAR,"CORN, SILAGE","210,000"," "," "," ","3,255,000",15.5," "," "
2016,OKLAHOMA,40," "," ",YEAR,"CORN, SILAGE","20,000"," "," "," ","300,000",15," "," "
2016,OREGON,41," "," ",YEAR,"CORN, SILAGE","40,000"," "," "," ","1,080,000",27," "," "
2016,PENNSYLVANIA,42," "," ",YEAR,"CORN, SILAGE","440,000"," "," "," ","7,700,000",17.5," "," "
2016,"RHODE ISLAND",44," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," ","37,000",18.5," "," "
2016,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, SILAGE","13,000"," "," "," ","182,000",14," "," "
2016,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, SILAGE","420,000"," "," "," ","7,350,000",17.5," "," "
2016,TENNESSEE,47," "," ",YEAR,"CORN, SILAGE","40,000"," "," "," ","760,000",19," "," "
2016,TEXAS,48," "," ",YEAR,"CORN, SILAGE","250,000"," "," "," ","4,250,000",17," "," "
2016,UTAH,49," "," ",YEAR,"CORN, SILAGE","49,000"," "," "," ","1,176,000",24," "," "
2016,VERMONT,50," "," ",YEAR,"CORN, SILAGE","85,000"," "," "," ","1,700,000",20," "," "
2016,VIRGINIA,51," "," ",YEAR,"CORN, SILAGE","130,000"," "," "," ","2,600,000",20," "," "
2016,WASHINGTON,53," "," ",YEAR,"CORN, SILAGE","85,000"," "," "," ","2,210,000",26," "," "
2016,"WEST VIRGINIA",54," "," ",YEAR,"CORN, SILAGE","13,000"," "," "," ","247,000",19," "," "
2016,WISCONSIN,55," "," ",YEAR,"CORN, SILAGE","790,000"," "," "," ","16,590,000",21," "," "
2016,WYOMING,56," "," ",YEAR,"CORN, SILAGE","26,000"," "," "," ","598,000",23," "," "
2017,ALABAMA,01," "," ",YEAR,"CORN, SILAGE","7,000"," "," "," ","119,000",17," "," "
2017,ARIZONA,04," "," ",YEAR,"CORN, SILAGE","32,000"," "," "," ","992,000",31," "," "
2017,ARKANSAS,05," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," ","38,000",19," "," "
2017,CALIFORNIA,06," "," ",YEAR,"CORN, SILAGE","345,000"," "," "," ","9,143,000",26.5," "," "
2017,COLORADO,08," "," ",YEAR,"CORN, SILAGE","130,000"," "," "," ","3,315,000",25.5," "," "
2017,CONNECTICUT,09," "," ",YEAR,"CORN, SILAGE","20,000"," "," "," ","390,000",19.5," "," "
2017,DELAWARE,10," "," ",YEAR,"CORN, SILAGE","7,000"," "," "," ","137,000",19.5," "," "
2017,FLORIDA,12," "," ",YEAR,"CORN, SILAGE","35,000"," "," "," ","665,000",19," "," "
2017,GEORGIA,13," "," ",YEAR,"CORN, SILAGE","35,000"," "," "," ","560,000",16," "," "
2017,IDAHO,16," "," ",YEAR,"CORN, SILAGE","220,000"," "," "," ","6,600,000",30," "," "
2017,ILLINOIS,17," "," ",YEAR,"CORN, SILAGE","190,000"," "," "," ","3,230,000",17," "," "
2017,INDIANA,18," "," ",YEAR,"CORN, SILAGE","110,000"," "," "," ","2,310,000",21," "," "
2017,IOWA,19," "," ",YEAR,"CORN, SILAGE","330,000"," "," "," ","6,930,000",21," "," "
2017,KANSAS,20," "," ",YEAR,"CORN, SILAGE","250,000"," "," "," ","5,375,000",21.5," "," "
2017,KENTUCKY,21," "," ",YEAR,"CORN, SILAGE","85,000"," "," "," ","1,700,000",20," "," "
2017,LOUISIANA,22," "," ",YEAR,"CORN, SILAGE","1,000"," "," "," ","20,000",20," "," "
2017,MAINE,23," "," ",YEAR,"CORN, SILAGE","27,000"," "," "," ","486,000",18," "," "
2017,MARYLAND,24," "," ",YEAR,"CORN, SILAGE","50,000"," "," "," ","1,025,000",20.5," "," "
2017,MASSACHUSETTS,25," "," ",YEAR,"CORN, SILAGE","12,000"," "," "," ","228,000",19," "," "
2017,MICHIGAN,26," "," ",YEAR,"CORN, SILAGE","340,000"," "," "," ","6,290,000",18.5," "," "
2017,MINNESOTA,27," "," ",YEAR,"CORN, SILAGE","360,000"," "," "," ","7,740,000",21.5," "," "
2017,MISSISSIPPI,28," "," ",YEAR,"CORN, SILAGE","7,000"," "," "," ","126,000",18," "," "
2017,MISSOURI,29," "," ",YEAR,"CORN, SILAGE","70,000"," "," "," ","1,050,000",15," "," "
2017,MONTANA,30," "," ",YEAR,"CORN, SILAGE","25,000"," "," "," ","500,000",20," "," "
2017,NEBRASKA,31," "," ",YEAR,"CORN, SILAGE","210,000"," "," "," ","4,095,000",19.5," "," "
2017,NEVADA,32," "," ",YEAR,"CORN, SILAGE","10,000"," "," "," ","240,000",24," "," "
2017,"NEW HAMPSHIRE",33," "," ",YEAR,"CORN, SILAGE","13,000"," "," "," ","260,000",20," "," "
2017,"NEW JERSEY",34," "," ",YEAR,"CORN, SILAGE","6,000"," "," "," ","117,000",19.5," "," "
2017,"NEW MEXICO",35," "," ",YEAR,"CORN, SILAGE","80,000"," "," "," ","2,000,000",25," "," "
2017,"NEW YORK",36," "," ",YEAR,"CORN, SILAGE","495,000"," "," "," ","8,910,000",18," "," "
2017,"NORTH CAROLINA",37," "," ",YEAR,"CORN, SILAGE","40,000"," "," "," ","720,000",18," "," "
2017,"NORTH DAKOTA",38," "," ",YEAR,"CORN, SILAGE","160,000"," "," "," ","1,600,000",10," "," "
2017,OHIO,39," "," ",YEAR,"CORN, SILAGE","210,000"," "," "," ","4,200,000",20," "," "
2017,OKLAHOMA,40," "," ",YEAR,"CORN, SILAGE","20,000"," "," "," ","400,000",20," "," "
2017,OREGON,41," "," ",YEAR,"CORN, SILAGE","40,000"," "," "," ","960,000",24," "," "
2017,"OTHER STATES"," "," "," ",YEAR,"CORN, SILAGE",0," "," "," ",0,0," "," "
2017,PENNSYLVANIA,42," "," ",YEAR,"CORN, SILAGE","420,000"," "," "," ","9,030,000",21.5," "," "
2017,"RHODE ISLAND",44," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," ","36,000",18," "," "
2017,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, SILAGE","16,000"," "," "," ","288,000",18," "," "
2017,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, SILAGE","510,000"," "," "," ","6,375,000",12.5," "," "
2017,TENNESSEE,47," "," ",YEAR,"CORN, SILAGE","30,000"," "," "," ","660,000",22," "," "
2017,TEXAS,48," "," ",YEAR,"CORN, SILAGE","150,000"," "," "," ","3,300,000",22," "," "
2017,UTAH,49," "," ",YEAR,"CORN, SILAGE","56,000"," "," "," ","1,400,000",25," "," "
2017,VERMONT,50," "," ",YEAR,"CORN, SILAGE","76,000"," "," "," ","1,254,000",16.5," "," "
2017,VIRGINIA,51," "," ",YEAR,"CORN, SILAGE","135,000"," "," "," ","2,430,000",18," "," "
2017,WASHINGTON,53," "," ",YEAR,"CORN, SILAGE","90,000"," "," "," ","2,430,000",27," "," "
2017,"WEST VIRGINIA",54," "," ",YEAR,"CORN, SILAGE","16,000"," "," "," ","320,000",20," "," "
2017,WISCONSIN,55," "," ",YEAR,"CORN, SILAGE","880,000"," "," "," ","16,720,000",19," "," "
2017,WYOMING,56," "," ",YEAR,"CORN, SILAGE","30,000"," "," "," ","720,000",24," "," "
2018,ALABAMA,01," "," ",YEAR,"CORN, SILAGE","5,000"," "," "," ","80,000",16," "," "
2018,ARIZONA,04," "," ",YEAR,"CORN, SILAGE","58,000"," "," "," ","1,682,000",29," "," "
2018,ARKANSAS,05," "," ",YEAR,"CORN, SILAGE","3,000"," "," "," ","63,000",21," "," "
2018,CALIFORNIA,06," "," ",YEAR,"CORN, SILAGE","360,000"," "," "," ","9,900,000",27.5," "," "
2018,COLORADO,08," "," ",YEAR,"CORN, SILAGE","190,000"," "," "," ","4,180,000",22," "," "
2018,CONNECTICUT,09," "," ",YEAR,"CORN, SILAGE","20,000"," "," "," ","380,000",19," "," "
2018,DELAWARE,10," "," ",YEAR,"CORN, SILAGE","3,000"," "," "," ","72,000",24," "," "
2018,FLORIDA,12," "," ",YEAR,"CORN, SILAGE","30,000"," "," "," ","630,000",21," "," "
2018,GEORGIA,13," "," ",YEAR,"CORN, SILAGE","30,000"," "," "," ","630,000",21," "," "
2018,IDAHO,16," "," ",YEAR,"CORN, SILAGE","220,000"," "," "," ","6,600,000",30," "," "
2018,ILLINOIS,17," "," ",YEAR,"CORN, SILAGE","100,000"," "," "," ","2,000,000",20," "," "
2018,INDIANA,18," "," ",YEAR,"CORN, SILAGE","100,000"," "," "," ","2,100,000",21," "," "
2018,IOWA,19," "," ",YEAR,"CORN, SILAGE","270,000"," "," "," ","5,535,000",20.5," "," "
2018,KANSAS,20," "," ",YEAR,"CORN, SILAGE","390,000"," "," "," ","5,265,000",13.5," "," "
2018,KENTUCKY,21," "," ",YEAR,"CORN, SILAGE","90,000"," "," "," ","1,890,000",21," "," "
2018,LOUISIANA,22," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," ","40,000",20," "," "
2018,MAINE,23," "," ",YEAR,"CORN, SILAGE","27,000"," "," "," ","540,000",20," "," "
2018,MARYLAND,24," "," ",YEAR,"CORN, SILAGE","45,000"," "," "," ","855,000",19," "," "
2018,MASSACHUSETTS,25," "," ",YEAR,"CORN, SILAGE","12,000"," "," "," ","240,000",20," "," "
2018,MICHIGAN,26," "," ",YEAR,"CORN, SILAGE","340,000"," "," "," ","5,950,000",17.5," "," "
2018,MINNESOTA,27," "," ",YEAR,"CORN, SILAGE","340,000"," "," "," ","7,480,000",22," "," "
2018,MISSISSIPPI,28," "," ",YEAR,"CORN, SILAGE","7,000"," "," "," ","105,000",15," "," "
2018,MISSOURI,29," "," ",YEAR,"CORN, SILAGE","100,000"," "," "," ","1,300,000",13," "," "
2018,MONTANA,30," "," ",YEAR,"CORN, SILAGE","37,000"," "," "," ","740,000",20," "," "
2018,NEBRASKA,31," "," ",YEAR,"CORN, SILAGE","220,000"," "," "," ","4,620,000",21," "," "
2018,NEVADA,32," "," ",YEAR,"CORN, SILAGE","7,000"," "," "," ","182,000",26," "," "
2018,"NEW HAMPSHIRE",33," "," ",YEAR,"CORN, SILAGE","12,000"," "," "," ","252,000",21," "," "
2018,"NEW JERSEY",34," "," ",YEAR,"CORN, SILAGE","6,000"," "," "," ","114,000",19," "," "
2018,"NEW MEXICO",35," "," ",YEAR,"CORN, SILAGE","95,000"," "," "," ","2,090,000",22," "," "
2018,"NEW YORK",36," "," ",YEAR,"CORN, SILAGE","445,000"," "," "," ","8,455,000",19," "," "
2018,"NORTH CAROLINA",37," "," ",YEAR,"CORN, SILAGE","50,000"," "," "," ","800,000",16," "," "
2018,"NORTH DAKOTA",38," "," ",YEAR,"CORN, SILAGE","170,000"," "," "," ","2,550,000",15," "," "
2018,OHIO,39," "," ",YEAR,"CORN, SILAGE","160,000"," "," "," ","3,200,000",20," "," "
2018,OKLAHOMA,40," "," ",YEAR,"CORN, SILAGE","20,000"," "," "," ","220,000",11," "," "
2018,OREGON,41," "," ",YEAR,"CORN, SILAGE","34,000"," "," "," ","782,000",23," "," "
2018,"OTHER STATES"," "," "," ",YEAR,"CORN, SILAGE",0," "," "," ",0,0," "," "
2018,PENNSYLVANIA,42," "," ",YEAR,"CORN, SILAGE","360,000"," "," "," ","6,840,000",19," "," "
2018,"RHODE ISLAND",44," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," ","42,000",21," "," "
2018,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, SILAGE","19,000"," "," "," ","266,000",14," "," "
2018,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, SILAGE","360,000"," "," "," ","5,940,000",16.5," "," "
2018,TENNESSEE,47," "," ",YEAR,"CORN, SILAGE","38,000"," "," "," ","722,000",19," "," "
2018,TEXAS,48," "," ",YEAR,"CORN, SILAGE","270,000"," "," "," ","4,320,000",16," "," "
2018,UTAH,49," "," ",YEAR,"CORN, SILAGE","45,000"," "," "," ","1,035,000",23," "," "
2018,VERMONT,50," "," ",YEAR,"CORN, SILAGE","79,000"," "," "," ","1,501,000",19," "," "
2018,VIRGINIA,51," "," ",YEAR,"CORN, SILAGE","135,000"," "," "," ","2,565,000",19," "," "
2018,WASHINGTON,53," "," ",YEAR,"CORN, SILAGE","80,000"," "," "," ","2,080,000",26," "," "
2018,"WEST VIRGINIA",54," "," ",YEAR,"CORN, SILAGE","11,000"," "," "," ","209,000",19," "," "
2018,WISCONSIN,55," "," ",YEAR,"CORN, SILAGE","670,000"," "," "," ","13,400,000",20," "," "
2018,WYOMING,56," "," ",YEAR,"CORN, SILAGE","23,000"," "," "," ","552,000",24," "," "
2019,ALABAMA,01," "," ",YEAR,"CORN, SILAGE","7,000"," "," "," ","91,000",13," "," "
2019,ARIZONA,04," "," ",YEAR,"CORN, SILAGE","50,000"," "," "," ","1,450,000",29," "," "
2019,ARKANSAS,05," "," ",YEAR,"CORN, SILAGE","7,000"," "," "," ","112,000",16," "," "
2019,CALIFORNIA,06," "," ",YEAR,"CORN, SILAGE","415,000"," "," "," ","11,205,000",27," "," "
2019,COLORADO,08," "," ",YEAR,"CORN, SILAGE","175,000"," "," "," ","4,200,000",24," "," "
2019,CONNECTICUT,09," "," ",YEAR,"CORN, SILAGE","21,000"," "," "," ","441,000",21," "," "
2019,DELAWARE,10," "," ",YEAR,"CORN, SILAGE","4,000"," "," "," ","92,000",23," "," "
2019,FLORIDA,12," "," ",YEAR,"CORN, SILAGE","35,000"," "," "," ","700,000",20," "," "
2019,GEORGIA,13," "," ",YEAR,"CORN, SILAGE","25,000"," "," "," ","550,000",22," "," "
2019,IDAHO,16," "," ",YEAR,"CORN, SILAGE","235,000"," "," "," ","6,580,000",28," "," "
2019,ILLINOIS,17," "," ",YEAR,"CORN, SILAGE","170,000"," "," "," ","3,400,000",20," "," "
2019,INDIANA,18," "," ",YEAR,"CORN, SILAGE","110,000"," "," "," ","2,200,000",20," "," "
2019,IOWA,19," "," ",YEAR,"CORN, SILAGE","360,000"," "," "," ","7,920,000",22," "," "
2019,KANSAS,20," "," ",YEAR,"CORN, SILAGE","250,000"," "," "," ","4,375,000",17.5," "," "
2019,KENTUCKY,21," "," ",YEAR,"CORN, SILAGE","80,000"," "," "," ","1,680,000",21," "," "
2019,LOUISIANA,22," "," ",YEAR,"CORN, SILAGE","3,000"," "," "," ","57,000",19," "," "
2019,MAINE,23," "," ",YEAR,"CORN, SILAGE","26,000"," "," "," ","494,000",19," "," "
2019,MARYLAND,24," "," ",YEAR,"CORN, SILAGE","40,000"," "," "," ","880,000",22," "," "
2019,MASSACHUSETTS,25," "," ",YEAR,"CORN, SILAGE","11,000"," "," "," ","220,000",20," "," "
2019,MICHIGAN,26," "," ",YEAR,"CORN, SILAGE","340,000"," "," "," ","6,290,000",18.5," "," "
2019,MINNESOTA,27," "," ",YEAR,"CORN, SILAGE","460,000"," "," "," ","8,740,000",19," "," "
2019,MISSISSIPPI,28," "," ",YEAR,"CORN, SILAGE","7,000"," "," "," ","105,000",15," "," "
2019,MISSOURI,29," "," ",YEAR,"CORN, SILAGE","70,000"," "," "," ","1,120,000",16," "," "
2019,MONTANA,30," "," ",YEAR,"CORN, SILAGE","50,000"," "," "," ","1,150,000",23," "," "
2019,NEBRASKA,31," "," ",YEAR,"CORN, SILAGE","200,000"," "," "," ","4,600,000",23," "," "
2019,NEVADA,32," "," ",YEAR,"CORN, SILAGE","12,000"," "," "," ","300,000",25," "," "
2019,"NEW HAMPSHIRE",33," "," ",YEAR,"CORN, SILAGE","11,000"," "," "," ","220,000",20," "," "
2019,"NEW JERSEY",34," "," ",YEAR,"CORN, SILAGE","7,000"," "," "," ","154,000",22," "," "
2019,"NEW MEXICO",35," "," ",YEAR,"CORN, SILAGE","93,000"," "," "," ","1,860,000",20," "," "
2019,"NEW YORK",36," "," ",YEAR,"CORN, SILAGE","435,000"," "," "," ","7,830,000",18," "," "
2019,"NORTH CAROLINA",37," "," ",YEAR,"CORN, SILAGE","50,000"," "," "," ","900,000",18," "," "
